Brand,KPI Name,KPI Unit,Month of Date,Year of Date,This Period Value
Arctic Tumblers,CAC,$,January,2025,0.194360112
Arctic Tumblers,D2C Gross AOV,$,January,2025,40.595327649
Arctic Tumblers,D2C Gross Margin,$,January,2025,"9,307.118976331"
Arctic Tumblers,Sales Orders,$,January,2025,19
Arctic Tumblers,TCAC,$,January,2025,3.159956810
Corretto,Gross Revenue,$,January,2025,"4,473.446922"
Corretto,Discount,$,January,2025,0
Corretto,Refund,$,January,2025,172.067393
Corretto,Shipping Revenue,$,January,2025,0
Corretto,Net Revenue,$,January,2025,"4,301.379529"
Corretto,D2C Contribution Margin,$,January,2025,"1,013.678718597"
Corretto,D2C Net AOV,$,January,2025,22.286940565
Corretto,Landed Cost,$,January,2025,915.32781
Corretto,Transaction Fees,$,January,2025,683.79175207
Corretto,Fulfillment Fees,$,January,2025,"1,147.583464333"
Corretto,Gross Margin,$,January,2025,"1,554.676502597"
Corretto,Adspend,$,January,2025,540.997784
Corretto,Contribution Margin,$,January,2025,"1,013.678718597"
Corretto,D2C Net Revenue,$,January,2025,"4,301.379529"
Corretto,LTV,$,January,2025,27.433127941
Corretto,Brand LTV,$,January,2025,"4,718.498005928"
Corretto,CAC,$,January,2025,
Corretto,D2C Gross AOV,$,January,2025,23.178481461
Corretto,D2C Gross Margin,$,January,2025,"1,554.676502597"
Corretto,TCAC,$,January,2025,2.803097326
Ergonofis,Gross Revenue,$,January,2025,"676,612.76"
Ergonofis,Discount,$,January,2025,"72,690.66"
Ergonofis,Refund,$,January,2025,"1,653.85"
Ergonofis,Shipping Revenue,$,January,2025,"2,215"
Ergonofis,Net Revenue,$,January,2025,"602,268.25"
Ergonofis,D2C Contribution Margin,$,January,2025,"181,405.173572"
Ergonofis,D2C Net AOV,$,January,2025,"1,193.527559913"
Ergonofis,Landed Cost,$,January,2025,"256,918.39"
Ergonofis,Transaction Fees,$,January,2025,"18,014.78301"
Ergonofis,Fulfillment Fees,$,January,2025,"57,149.94202"
Ergonofis,Gross Margin,$,January,2025,"272,400.13497"
Ergonofis,Adspend,$,January,2025,"62,802.384998"
Ergonofis,Contribution Margin,$,January,2025,"209,597.749972"
Ergonofis,D2C Net Revenue,$,January,2025,"547,829.15"
Ergonofis,LTV,$,January,2025,"3,186.412818315"
Ergonofis,Brand LTV,$,January,2025,"1,338,293.38369223"
Ergonofis,Email AOV,$,January,2025,"341,683.968374"
Ergonofis,Email AOV (from Campaigns),$,January,2025,"119,382.291676"
Ergonofis,Email AOV (from Flows),$,January,2025,"222,301.676698"
Ergonofis,Email Gross Revenue,$,January,2025,"341,519.968374"
Ergonofis,Email Gross Revenue (from Campaigns),$,January,2025,"119,296.291676"
Ergonofis,Email Gross Revenue (from Flows),$,January,2025,"222,223.676698"
Ergonofis,CAC,$,January,2025,0.109431648
Ergonofis,D2C Gross AOV,$,January,2025,"1,327.254379085"
Ergonofis,D2C Gross Margin,$,January,2025,"244,207.55857"
Ergonofis,TCAC,$,January,2025,136.824368187
Freakmount,Gross Revenue,$,January,2025,"30,919.375462"
Freakmount,Discount,$,January,2025,"1,744.544277"
Freakmount,Refund,$,January,2025,791.56136
Freakmount,Shipping Revenue,$,January,2025,86.413
Freakmount,Net Revenue,$,January,2025,"28,383.269825"
Freakmount,D2C Contribution Margin,$,January,2025,"10,805.675018124"
Freakmount,D2C Net AOV,$,January,2025,69.566837806
Freakmount,Landed Cost,$,January,2025,"5,006.729279"
Freakmount,Transaction Fees,$,January,2025,"3,392.608940569"
Freakmount,Fulfillment Fees,$,January,2025,"2,776.85340584"
Freakmount,Gross Margin,$,January,2025,"17,293.491199591"
Freakmount,Adspend,$,January,2025,"6,487.816181467"
Freakmount,Contribution Margin,$,January,2025,"10,805.675018124"
Freakmount,D2C Net Revenue,$,January,2025,"28,383.269825"
Freakmount,LTV,$,January,2025,97.659719873
Freakmount,Brand LTV,$,January,2025,"39,259.207389020"
Freakmount,Email AOV,$,January,2025,"1,726.413324"
Freakmount,Email AOV (from Campaigns),$,January,2025,628.630544
Freakmount,Email AOV (from Flows),$,January,2025,"1,097.78278"
Freakmount,Email Gross Revenue,$,January,2025,"1,705.413324"
Freakmount,Email Gross Revenue (from Campaigns),$,January,2025,620.630544
Freakmount,Email Gross Revenue (from Flows),$,January,2025,"1,084.78278"
Freakmount,CAC,$,January,2025,0.692719345
Freakmount,D2C Gross AOV,$,January,2025,75.782782995
Freakmount,D2C Gross Margin,$,January,2025,"17,293.491199591"
Freakmount,Sales Orders,$,January,2025,122
Freakmount,TCAC,$,January,2025,15.901510249
Go Green,Gross Revenue,$,January,2025,"5,484.736454"
Go Green,Discount,$,January,2025,0
Go Green,Refund,$,January,2025,182.704644
Go Green,Shipping Revenue,$,January,2025,0
Go Green,Net Revenue,$,January,2025,"5,302.03181"
Go Green,D2C Contribution Margin,$,January,2025,-207.864872395
Go Green,D2C Net AOV,$,January,2025,22.091799208
Go Green,Landed Cost,$,January,2025,"1,806.631947"
Go Green,Transaction Fees,$,January,2025,878.206699255
Go Green,Fulfillment Fees,$,January,2025,"2,825.05803614"
Go Green,Gross Margin,$,January,2025,-207.864872395
Go Green,Contribution Margin,$,January,2025,-207.864872395
Go Green,D2C Net Revenue,$,January,2025,"5,302.03181"
Go Green,LTV,$,January,2025,28.424122106
Go Green,Brand LTV,$,January,2025,"6,651.244572749"
Go Green,D2C Gross AOV,$,January,2025,22.853068558
Go Green,D2C Gross Margin,$,January,2025,-207.864872395
Go Green,TCAC,$,January,2025,0
Gravity,Gross Revenue,$,January,2025,"91,515.717472"
Gravity,Discount,$,January,2025,"1,721.567594"
Gravity,Refund,$,January,2025,"1,242.226063"
Gravity,Shipping Revenue,$,January,2025,"8,850.217707"
Gravity,Net Revenue,$,January,2025,"88,551.923815"
Gravity,D2C Contribution Margin,$,January,2025,"56,998.661113400"
Gravity,D2C Net AOV,$,January,2025,71.470479270
Gravity,Landed Cost,$,January,2025,0
Gravity,Transaction Fees,$,January,2025,"7,524.468675497"
Gravity,Fulfillment Fees,$,January,2025,"7,592.462633176"
Gravity,Gross Margin,$,January,2025,"82,285.210213327"
Gravity,Adspend,$,January,2025,"25,286.549099927"
Gravity,Contribution Margin,$,January,2025,"56,998.661113400"
Gravity,D2C Net Revenue,$,January,2025,"88,551.923815"
Gravity,LTV,$,January,2025,86.675059972
Gravity,Brand LTV,$,January,2025,"100,109.694267454"
Gravity,Email AOV,$,January,2025,"9,969.779607"
Gravity,Email AOV (from Campaigns),$,January,2025,"2,298.529981"
Gravity,Email AOV (from Flows),$,January,2025,"7,671.249626"
Gravity,Email Gross Revenue,$,January,2025,"9,930.779607"
Gravity,Email Gross Revenue (from Campaigns),$,January,2025,"2,289.529981"
Gravity,Email Gross Revenue (from Flows),$,January,2025,"7,641.249626"
Gravity,CAC,$,January,2025,0.492305802
Gravity,D2C Gross AOV,$,January,2025,73.862564546
Gravity,D2C Gross Margin,$,January,2025,"82,285.210213327"
Gravity,TCAC,$,January,2025,20.408837046
Homesick,Gross Revenue,$,January,2025,"294,510.0993525"
Homesick,Discount,$,January,2025,"26,084.762436"
Homesick,Refund,$,January,2025,"4,072.979191"
Homesick,Shipping Revenue,$,January,2025,"4,095.918152"
Homesick,Net Revenue,$,January,2025,"264,352.3577255"
Homesick,D2C Contribution Margin,$,January,2025,"59,351.947989799"
Homesick,D2C Net AOV,$,January,2025,50.458552725
Homesick,Landed Cost,$,January,2025,0
Homesick,Transaction Fees,$,January,2025,"23,634.735842112"
Homesick,Fulfillment Fees,$,January,2025,"57,728.572127604"
Homesick,Gross Margin,$,January,2025,"187,084.967907784"
Homesick,Adspend,$,January,2025,"127,733.019917985"
Homesick,Contribution Margin,$,January,2025,"59,351.947989799"
Homesick,D2C Net Revenue,$,January,2025,"264,352.3577255"
Homesick,LTV,$,January,2025,87.747305638
Homesick,Brand LTV,$,January,2025,"347,391.583022584"
Homesick,Email AOV,$,January,2025,"30,242.864095"
Homesick,Email AOV (from Campaigns),$,January,2025,"22,547.191651"
Homesick,Email AOV (from Flows),$,January,2025,"7,695.672444"
Homesick,Email Gross Revenue,$,January,2025,"29,886.864095"
Homesick,Email Gross Revenue (from Campaigns),$,January,2025,"22,292.191651"
Homesick,Email Gross Revenue (from Flows),$,January,2025,"7,594.672444"
Homesick,CAC,$,January,2025,0.841445138
Homesick,D2C Gross AOV,$,January,2025,56.214945477
Homesick,D2C Gross Margin,$,January,2025,"187,084.967907784"
Homesick,TCAC,$,January,2025,24.381183416
Kana,Gross Revenue,$,January,2025,"65,860.817357"
Kana,Discount,$,January,2025,"13,636.162054"
Kana,Refund,$,January,2025,"2,795.907518"
Kana,Shipping Revenue,$,January,2025,992.35225
Kana,Net Revenue,$,January,2025,"49,428.747785"
Kana,D2C Contribution Margin,$,January,2025,"6,288.553879755"
Kana,D2C Net AOV,$,January,2025,99.517333373
Kana,Landed Cost,$,January,2025,"18,999.401992"
Kana,Transaction Fees,$,January,2025,"3,931.242762307"
Kana,Fulfillment Fees,$,January,2025,"15,239.424909223"
Kana,Gross Margin,$,January,2025,"12,251.03037147"
Kana,Adspend,$,January,2025,"4,986.113860867"
Kana,Contribution Margin,$,January,2025,"7,264.916510603"
Kana,D2C Net Revenue,$,January,2025,"33,039.75468"
Kana,LTV,$,January,2025,212.938262844
Kana,Brand LTV,$,January,2025,"45,355.849985861"
Kana,Email AOV,$,January,2025,"8,083.294637"
Kana,Email AOV (from Campaigns),$,January,2025,"3,094.005807"
Kana,Email AOV (from Flows),$,January,2025,"4,989.28883"
Kana,Email Gross Revenue,$,January,2025,"8,047.294637"
Kana,Email Gross Revenue (from Campaigns),$,January,2025,"3,084.005807"
Kana,Email Gross Revenue (from Flows),$,January,2025,"4,963.28883"
Kana,CAC,$,January,2025,0.306659470
Kana,D2C Gross AOV,$,January,2025,126.039769422
Kana,D2C Gross Margin,$,January,2025,"11,274.667740622"
Kana,Sales Orders,$,January,2025,275
Kana,TCAC,$,January,2025,15.018415244
Loctote,Gross Revenue,$,January,2025,"26,882.904677"
Loctote,Discount,$,January,2025,"2,868.791042"
Loctote,Refund,$,January,2025,"2,191.76602"
Loctote,Shipping Revenue,$,January,2025,279.339364
Loctote,Net Revenue,$,January,2025,"21,822.347615"
Loctote,D2C Contribution Margin,$,January,2025,"3,993.063902707"
Loctote,D2C Net AOV,$,January,2025,178.871701762
Loctote,Landed Cost,$,January,2025,"9,788.955449"
Loctote,Transaction Fees,$,January,2025,"1,893.078347863"
Loctote,Fulfillment Fees,$,January,2025,"2,754.259730738"
Loctote,Gross Margin,$,January,2025,"7,665.393451399"
Loctote,Adspend,$,January,2025,"3,672.329548692"
Loctote,Contribution Margin,$,January,2025,"3,993.063902707"
Loctote,D2C Net Revenue,$,January,2025,"21,822.347615"
Loctote,LTV,$,January,2025,252.079306667
Loctote,Brand LTV,$,January,2025,"28,989.120266747"
Loctote,Email AOV,$,January,2025,"5,988.415942"
Loctote,Email AOV (from Campaigns),$,January,2025,"3,059.814031"
Loctote,Email AOV (from Flows),$,January,2025,"2,928.601911"
Loctote,Email Gross Revenue,$,January,2025,"5,966.415942"
Loctote,Email Gross Revenue (from Campaigns),$,January,2025,"3,047.814031"
Loctote,Email Gross Revenue (from Flows),$,January,2025,"2,918.601911"
Loctote,CAC,$,January,2025,0.373870967
Loctote,D2C Gross AOV,$,January,2025,220.351677680
Loctote,D2C Gross Margin,$,January,2025,"7,665.393451399"
Loctote,Sales Orders,$,January,2025,64
Loctote,TCAC,$,January,2025,30.101061875
Love Your Melon,Gross Revenue,$,January,2025,"208,776.249382"
Love Your Melon,Discount,$,January,2025,"11,812.399247"
Love Your Melon,Refund,$,January,2025,"4,772.158836"
Love Your Melon,Shipping Revenue,$,January,2025,"24,490.916112"
Love Your Melon,Net Revenue,$,January,2025,"192,191.691299"
Love Your Melon,D2C Contribution Margin,$,January,2025,"115,742.264388152"
Love Your Melon,D2C Net AOV,$,January,2025,59.558007222
Love Your Melon,Landed Cost,$,January,2025,0
Love Your Melon,Transaction Fees,$,January,2025,"10,850.613803765"
Love Your Melon,Fulfillment Fees,$,January,2025,"36,289.673272963"
Love Your Melon,Gross Margin,$,January,2025,"169,542.320334272"
Love Your Melon,Adspend,$,January,2025,"53,734.16413612"
Love Your Melon,Contribution Margin,$,January,2025,"115,808.156198152"
Love Your Melon,D2C Net Revenue,$,January,2025,"192,134.131299"
Love Your Melon,LTV,$,January,2025,96.084794069
Love Your Melon,Brand LTV,$,January,2025,"285,179.668797357"
Love Your Melon,Email AOV,$,January,2025,"40,224.928452"
Love Your Melon,Email AOV (from Campaigns),$,January,2025,"31,570.545093"
Love Your Melon,Email AOV (from Flows),$,January,2025,"8,654.383359"
Love Your Melon,Email Gross Revenue,$,January,2025,"39,713.928452"
Love Your Melon,Email Gross Revenue (from Campaigns),$,January,2025,"31,163.545093"
Love Your Melon,Email Gross Revenue (from Flows),$,January,2025,"8,550.383359"
Love Your Melon,CAC,$,January,2025,0.313389747
Love Your Melon,D2C Gross AOV,$,January,2025,64.698911774
Love Your Melon,D2C Gross Margin,$,January,2025,"169,476.428524272"
Love Your Melon,TCAC,$,January,2025,16.656591487
MiHIGH,Gross Revenue,$,January,2025,"65,224.7149"
MiHIGH,Discount,$,January,2025,"7,133.136925"
MiHIGH,Refund,$,January,2025,"1,755.63868"
MiHIGH,Shipping Revenue,$,January,2025,114.208361
MiHIGH,Net Revenue,$,January,2025,"56,335.939295"
MiHIGH,D2C Contribution Margin,$,January,2025,"-51,703.178262379"
MiHIGH,D2C Net AOV,$,January,2025,280.278304950
MiHIGH,Landed Cost,$,January,2025,0
MiHIGH,Transaction Fees,$,January,2025,"3,838.923356068"
MiHIGH,Fulfillment Fees,$,January,2025,"3,422.93104775"
MiHIGH,Gross Margin,$,January,2025,"49,188.293252182"
MiHIGH,Adspend,$,January,2025,"100,891.471514561"
MiHIGH,Contribution Margin,$,January,2025,"-51,703.178262379"
MiHIGH,D2C Net Revenue,$,January,2025,"56,335.939295"
MiHIGH,LTV,$,January,2025,631.253808063
MiHIGH,Brand LTV,$,January,2025,"124,988.253996446"
MiHIGH,Email AOV,$,January,2025,"81,340.411471"
MiHIGH,Email AOV (from Campaigns),$,January,2025,"23,733.683053"
MiHIGH,Email AOV (from Flows),$,January,2025,"57,606.728418"
MiHIGH,Email Gross Revenue,$,January,2025,"81,112.411471"
MiHIGH,Email Gross Revenue (from Campaigns),$,January,2025,"23,653.683053"
MiHIGH,Email Gross Revenue (from Flows),$,January,2025,"57,458.728418"
MiHIGH,CAC,$,January,2025,0.882239963
MiHIGH,D2C Gross AOV,$,January,2025,324.501069154
MiHIGH,D2C Gross Margin,$,January,2025,"49,188.293252182"
MiHIGH,TCAC,$,January,2025,501.947619475
Opposite Wall,Gross Revenue,$,January,2025,"1,001,599.123516"
Opposite Wall,Discount,$,January,2025,"34,472.25"
Opposite Wall,Refund,$,January,2025,"44,513.158609"
Opposite Wall,Shipping Revenue,$,January,2025,"26,876.19"
Opposite Wall,Net Revenue,$,January,2025,"922,613.714907"
Opposite Wall,D2C Contribution Margin,$,January,2025,"208,664.437485422"
Opposite Wall,D2C Net AOV,$,January,2025,79.537084067
Opposite Wall,Landed Cost,$,January,2025,"210,595.56741"
Opposite Wall,Transaction Fees,$,January,2025,"94,567.732936153"
Opposite Wall,Fulfillment Fees,$,January,2025,"277,003.270137625"
Opposite Wall,Gross Margin,$,January,2025,"367,323.334423222"
Opposite Wall,Adspend,$,January,2025,"147,087.328445"
Opposite Wall,Contribution Margin,$,January,2025,"220,236.005978222"
Opposite Wall,D2C Net Revenue,$,January,2025,"902,507.292907"
Opposite Wall,LTV,$,January,2025,155.127343194
Opposite Wall,Brand LTV,$,January,2025,"1,646,676.74800162"
Opposite Wall,Email AOV,$,January,2025,"105,978.2"
Opposite Wall,Email AOV (from Campaigns),$,January,2025,"56,707.3"
Opposite Wall,Email AOV (from Flows),$,January,2025,"49,270.9"
Opposite Wall,Email Gross Revenue,$,January,2025,"105,260.2"
Opposite Wall,Email Gross Revenue (from Campaigns),$,January,2025,"56,301.3"
Opposite Wall,Email Gross Revenue (from Flows),$,January,2025,"48,958.9"
Opposite Wall,CAC,$,January,2025,0.346259739
Opposite Wall,D2C Gross AOV,$,January,2025,86.223082005
Opposite Wall,D2C Gross Margin,$,January,2025,"355,751.765930422"
Opposite Wall,Sales Orders,$,January,2025,"3,852"
Opposite Wall,TCAC,$,January,2025,12.962662241
Proper Pour,Gross Revenue,$,January,2025,"28,956.303491"
Proper Pour,Discount,$,January,2025,23.70967
Proper Pour,Refund,$,January,2025,"1,500.98558"
Proper Pour,Shipping Revenue,$,January,2025,0
Proper Pour,Net Revenue,$,January,2025,"27,431.608241"
Proper Pour,D2C Contribution Margin,$,January,2025,"4,777.468369146"
Proper Pour,D2C Net AOV,$,January,2025,25.329278154
Proper Pour,Landed Cost,$,January,2025,"6,119.746196"
Proper Pour,Transaction Fees,$,January,2025,"4,515.017457316"
Proper Pour,Fulfillment Fees,$,January,2025,"10,371.252121538"
Proper Pour,Gross Margin,$,January,2025,"6,425.592466146"
Proper Pour,Adspend,$,January,2025,"1,648.124097"
Proper Pour,Contribution Margin,$,January,2025,"4,777.468369146"
Proper Pour,D2C Net Revenue,$,January,2025,"27,431.608241"
Proper Pour,LTV,$,January,2025,42.719237427
Proper Pour,Brand LTV,$,January,2025,"43,872.656837893"
Proper Pour,CAC,$,January,2025,
Proper Pour,D2C Gross AOV,$,January,2025,26.737122337
